season,number_in_season,episode_id,character,sentence_count,image
5,11,92,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
5,11,92,Otto,4,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
5,11,92,Professor Frink,2,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
5,11,92,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
5,12,93,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,12,93,Barney,3,https://img.icons8.com/doodle/48/barney-gumble.png
5,12,93,Bart,64,https://img.icons8.com/doodle/48/bart-simpson.png
5,12,93,Brockman,4,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,12,93,Edna Krabappel,6,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
5,12,93,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
5,12,93,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
5,12,93,Homer,26,https://img.icons8.com/doodle/48/homer-simpson.png
5,12,93,Krusty,35,https://img.icons8.com/doodle/48/krusty-the-clown.png
5,12,93,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
5,12,93,Marge,10,https://img.icons8.com/doodle/48/marge-simpson.png
5,12,93,Martin Prince,4,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
5,12,93,Mayor Quimby,3,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
5,12,93,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,12,93,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,12,93,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
5,12,93,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
5,12,93,Sideshow Mel,2,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
5,13,94,Apu,72,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,13,94,Barney,3,https://img.icons8.com/doodle/48/barney-gumble.png
5,13,94,Bart,4,https://img.icons8.com/doodle/48/bart-simpson.png
5,13,94,Brockman,10,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,13,94,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
5,13,94,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
5,13,94,Homer,54,https://img.icons8.com/doodle/48/homer-simpson.png
5,13,94,Jimbo,3,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
5,13,94,Lisa,16,https://img.icons8.com/doodle/48/lisa-simpson.png
5,13,94,Marge,15,https://img.icons8.com/doodle/48/marge-simpson.png
5,13,94,Martin Prince,2,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
5,13,94,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
5,14,95,Bart,9,https://img.icons8.com/doodle/48/bart-simpson.png
5,14,95,Brockman,5,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,14,95,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
5,14,95,Grampa,32,https://img.icons8.com/doodle/48/abraham-simpson.png
5,14,95,Homer,16,https://img.icons8.com/doodle/48/homer-simpson.png
5,14,95,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
5,14,95,Lisa,43,https://img.icons8.com/doodle/48/lisa-simpson.png
5,14,95,Marge,6,https://img.icons8.com/doodle/48/marge-simpson.png
5,14,95,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,14,95,Smithers,6,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
5,15,96,Barney,7,https://img.icons8.com/doodle/48/barney-gumble.png
5,15,96,Bart,8,https://img.icons8.com/doodle/48/bart-simpson.png
5,15,96,Brockman,4,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,15,96,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
5,15,96,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
5,15,96,Homer,49,https://img.icons8.com/doodle/48/homer-simpson.png
5,15,96,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
5,15,96,Lisa,5,https://img.icons8.com/doodle/48/lisa-simpson.png
5,15,96,Marge,13,https://img.icons8.com/doodle/48/marge-simpson.png
5,15,96,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,15,96,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
5,16,97,Bart,9,https://img.icons8.com/doodle/48/bart-simpson.png
5,16,97,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,16,97,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
5,16,97,Chief Wiggum,3,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,16,97,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
5,16,97,Flanders,62,https://img.icons8.com/doodle/48/ned-flanders.png
5,16,97,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
5,16,97,Homer,87,https://img.icons8.com/doodle/48/homer-simpson.png
5,16,97,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
5,16,97,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
5,16,97,Marge,12,https://img.icons8.com/doodle/48/marge-simpson.png
5,16,97,Mayor Quimby,2,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
5,16,97,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,16,97,Moe,5,https://img.icons8.com/doodle/48/bartender-mo.png
5,16,97,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,16,97,Rev. Lovejoy,4,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
5,17,98,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
5,17,98,Bart,53,https://img.icons8.com/doodle/48/bart-simpson.png
5,17,98,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,17,98,Chief Wiggum,5,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,17,98,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
5,17,98,Flanders,3,https://img.icons8.com/doodle/48/ned-flanders.png
5,17,98,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
5,17,98,Homer,76,https://img.icons8.com/doodle/48/homer-simpson.png
5,17,98,Kirk,1,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
5,17,98,Lisa,27,https://img.icons8.com/doodle/48/lisa-simpson.png
5,17,98,Marge,26,https://img.icons8.com/doodle/48/marge-simpson.png
5,17,98,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
5,17,98,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,17,98,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
5,17,98,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
5,18,99,Bart,36,https://img.icons8.com/doodle/48/bart-simpson.png
5,18,99,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,18,99,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
5,18,99,Homer,37,https://img.icons8.com/doodle/48/homer-simpson.png
5,18,99,Krusty,4,https://img.icons8.com/doodle/48/krusty-the-clown.png
5,18,99,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
5,18,99,Lisa,9,https://img.icons8.com/doodle/48/lisa-simpson.png
5,18,99,Marge,21,https://img.icons8.com/doodle/48/marge-simpson.png
5,18,99,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
5,18,99,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
5,18,99,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,18,99,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
5,18,99,Mr. Burns,63,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,18,99,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
5,18,99,Smithers,6,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
5,19,100,Agnes Skinner,4,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
5,19,100,Apu,3,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,19,100,Bart,36,https://img.icons8.com/doodle/48/bart-simpson.png
5,19,100,Chalmers,15,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
5,19,100,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,19,100,Edna Krabappel,8,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
5,19,100,Flanders,14,https://img.icons8.com/doodle/48/ned-flanders.png
5,19,100,Groundskeeper Willie,12,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
5,19,100,Homer,6,https://img.icons8.com/doodle/48/homer-simpson.png
5,19,100,Jimbo,3,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
5,19,100,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
5,19,100,Marge,6,https://img.icons8.com/doodle/48/marge-simpson.png
5,19,100,Martin Prince,8,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
5,19,100,Milhouse,5,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,19,100,Nelson,3,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
5,19,100,Ralph,3,https://img.icons8.com/doodle/48/ralf.png
5,20,101,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,20,101,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
5,20,101,Bart,41,https://img.icons8.com/doodle/48/bart-simpson.png
5,20,101,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
5,20,101,Chief Wiggum,3,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,20,101,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
5,20,101,Edna Krabappel,4,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
5,20,101,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
5,20,101,Groundskeeper Willie,3,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
5,20,101,Homer,26,https://img.icons8.com/doodle/48/homer-simpson.png
5,20,101,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
5,20,101,Lisa,14,https://img.icons8.com/doodle/48/lisa-simpson.png
5,20,101,Marge,8,https://img.icons8.com/doodle/48/marge-simpson.png
5,20,101,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
5,20,101,Mayor Quimby,3,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
5,20,101,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,20,101,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
5,20,101,Otto,2,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
5,20,101,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
5,21,102,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,21,102,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
5,21,102,Bart,27,https://img.icons8.com/doodle/48/bart-simpson.png
5,21,102,Comic Book Guy,4,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
5,21,102,Grampa,37,https://img.icons8.com/doodle/48/abraham-simpson.png
5,21,102,Homer,23,https://img.icons8.com/doodle/48/homer-simpson.png
5,21,102,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
5,21,102,Lisa,12,https://img.icons8.com/doodle/48/lisa-simpson.png
5,21,102,Marge,24,https://img.icons8.com/doodle/48/marge-simpson.png
5,21,102,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,21,102,Mr. Burns,26,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,21,102,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
5,21,102,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
5,21,102,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
5,21,102,Rev. Lovejoy,3,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
5,21,102,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
5,21,102,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
5,21,102,Smithers,4,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
5,22,103,Apu,3,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
5,22,103,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
5,22,103,Bart,8,https://img.icons8.com/doodle/48/bart-simpson.png
5,22,103,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
5,22,103,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
5,22,103,Edna Krabappel,6,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
5,22,103,Flanders,3,https://img.icons8.com/doodle/48/ned-flanders.png
5,22,103,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
5,22,103,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
5,22,103,Homer,93,https://img.icons8.com/doodle/48/homer-simpson.png
5,22,103,Lenny,6,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
5,22,103,Lisa,12,https://img.icons8.com/doodle/48/lisa-simpson.png
5,22,103,Marge,34,https://img.icons8.com/doodle/48/marge-simpson.png
5,22,103,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
5,22,103,Moe,19,https://img.icons8.com/doodle/48/bartender-mo.png
5,22,103,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
5,22,103,Otto,4,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
5,22,103,Patty,2,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
5,22,103,Rev. Lovejoy,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
5,22,103,Sideshow Mel,2,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
5,22,103,Smithers,5,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
6,1,104,Bart,54,https://img.icons8.com/doodle/48/bart-simpson.png
6,1,104,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
6,1,104,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
6,1,104,Flanders,18,https://img.icons8.com/doodle/48/ned-flanders.png
6,1,104,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
6,1,104,Homer,18,https://img.icons8.com/doodle/48/homer-simpson.png
6,1,104,Jimbo,2,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
6,1,104,Krusty,5,https://img.icons8.com/doodle/48/krusty-the-clown.png
6,1,104,Lisa,28,https://img.icons8.com/doodle/48/lisa-simpson.png
6,1,104,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
6,1,104,Marge,9,https://img.icons8.com/doodle/48/marge-simpson.png
6,1,104,Martin Prince,7,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
6,1,104,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
6,1,104,Nelson,6,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
6,1,104,Otto,4,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
6,1,104,Ralph,2,https://img.icons8.com/doodle/48/ralf.png
6,2,105,Bart,29,https://img.icons8.com/doodle/48/bart-simpson.png
6,2,105,Flanders,2,https://img.icons8.com/doodle/48/ned-flanders.png
6,2,105,Homer,30,https://img.icons8.com/doodle/48/homer-simpson.png
6,2,105,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
6,2,105,Lisa,57,https://img.icons8.com/doodle/48/lisa-simpson.png
6,2,105,Marge,21,https://img.icons8.com/doodle/48/marge-simpson.png
6,2,105,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
6,2,105,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
6,2,105,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
6,2,105,Ralph,9,https://img.icons8.com/doodle/48/ralf.png
6,3,106,Bart,13,https://img.icons8.com/doodle/48/bart-simpson.png
6,3,106,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
6,3,106,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
6,3,106,Edna Krabappel,1,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
6,3,106,Grampa,8,https://img.icons8.com/doodle/48/abraham-simpson.png
6,3,106,Homer,43,https://img.icons8.com/doodle/48/homer-simpson.png
6,3,106,Krusty,4,https://img.icons8.com/doodle/48/krusty-the-clown.png
6,3,106,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
6,3,106,Lisa,27,https://img.icons8.com/doodle/48/lisa-simpson.png
6,3,106,Marge,71,https://img.icons8.com/doodle/48/marge-simpson.png
6,3,106,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
6,3,106,Mr. Burns,6,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
6,3,106,Ralph,10,https://img.icons8.com/doodle/48/ralf.png
6,3,106,Rev. Lovejoy,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
6,3,106,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
6,3,106,Sideshow Bob,1,https://static.simpsonswiki.com/images/6/68/Tapped_Out_Sideshow_Bob_Icon_-_Serious.png
6,3,106,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
6,4,107,Bart,29,https://img.icons8.com/doodle/48/bart-simpson.png
6,4,107,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
6,4,107,Grampa,3,https://img.icons8.com/doodle/48/abraham-simpson.png
6,4,107,Homer,42,https://img.icons8.com/doodle/48/homer-simpson.png
6,4,107,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
6,4,107,Lisa,26,https://img.icons8.com/doodle/48/lisa-simpson.png
6,4,107,Marge,41,https://img.icons8.com/doodle/48/marge-simpson.png
6,4,107,Professor Frink,3,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
6,5,108,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
6,5,108,Bart,25,https://img.icons8.com/doodle/48/bart-simpson.png
6,5,108,Brockman,4,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
6,5,108,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
6,5,108,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
6,5,108,Edna Krabappel,2,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
6,5,108,Grampa,5,https://img.icons8.com/doodle/48/abraham-simpson.png
6,5,108,Homer,13,https://img.icons8.com/doodle/48/homer-simpson.png
6,5,108,Jimbo,2,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
6,5,108,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
6,5,108,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
6,5,108,Lisa,32,https://img.icons8.com/doodle/48/lisa-simpson.png
6,5,108,Marge,3,https://img.icons8.com/doodle/48/marge-simpson.png
6,5,108,Mayor Quimby,10,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
6,5,108,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
6,5,108,Moe,3,https://img.icons8.com/doodle/48/bartender-mo.png
6,5,108,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
6,5,108,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
6,5,108,Sideshow Bob,28,https://static.simpsonswiki.com/images/6/68/Tapped_Out_Sideshow_Bob_Icon_-_Serious.png
6,5,108,Smithers,3,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
6,6,109,Bart,17,https://img.icons8.com/doodle/48/bart-simpson.png
6,6,109,Brockman,2,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
6,6,109,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
6,6,109,Edna Krabappel,6,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
6,6,109,Flanders,5,https://img.icons8.com/doodle/48/ned-flanders.png
6,6,109,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
6,6,109,Groundskeeper Willie,11,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
6,6,109,Homer,57,https://img.icons8.com/doodle/48/homer-simpson.png
6,6,109,Jimbo,5,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
6,6,109,Lisa,14,https://img.icons8.com/doodle/48/lisa-simpson.png
6,6,109,Marge,23,https://img.icons8.com/doodle/48/marge-simpson.png
6,6,109,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
6,6,109,Moe,9,https://img.icons8.com/doodle/48/bartender-mo.png
6,6,109,Mr. Burns,6,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
6,6,109,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
6,7,110,Bart,74,https://img.icons8.com/doodle/48/bart-simpson.png
6,7,110,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
6,7,110,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
